symbol,articlesInLastWeek,companyNewsScore,bearishPercent,bullishPercent,averageSentimentScore,totalArticles,sectorAverageBullishPercent,sectorAverageNewsScore,sector,marketCap,peRatio,price
ALVR,3,0.4936,0.0,0.0,-0.0127,3,0.0,0.0,Unknown,0.0,0.0,0.0
PBJ,4,0.4932,0.0,0.0,-0.0137,4,0.0,0.0,Unknown,0.0,0.0,0.0
LYFT,3,0.4929,0.0,0.0,-0.0142,3,0.0,0.0,Unknown,0.0,0.0,0.0
PTC,13,0.4927,0.0,0.0,-0.0147,13,0.5672,0.5757,Technology,19996532736.0,45.93,166.71
NHS,3,0.4927,0.0,0.0,-0.0147,3,0.0,0.0,Unknown,0.0,0.0,0.0
EXTR,6,0.4924,0.0,0.0,-0.0152,6,0.0,0.0,Unknown,0.0,0.0,0.0
BLZE,9,0.4921,0.0,0.0,-0.0158,9,0.0,0.0,Unknown,0.0,0.0,0.0
MASS,3,0.4917,0.6667,0.3333,-0.0167,3,0.0,0.0,Unknown,0.0,0.0,0.0
ITRN,5,0.4916,0.0,0.0,-0.0168,5,0.0,0.0,Unknown,0.0,0.0,0.0
LSTR,5,0.4915,0.0,0.0,-0.017,5,0.0,0.0,Unknown,0.0,0.0,0.0
TTGT,9,0.4912,0.0,0.1111,-0.0176,9,0.0,0.0,Unknown,0.0,0.0,0.0
CHPGU,4,0.4912,0.0,0.0,-0.0176,4,0.0,0.0,Unknown,0.0,0.0,0.0
SLQT,21,0.491,0.0,0.0952,-0.0181,21,0.0,0.0,Unknown,0.0,0.0,0.0
BLM,5,0.4906,0.0,0.0,-0.0188,5,0.0,0.0,Unknown,0.0,0.0,0.0
FLOC,17,0.4904,0.1176,0.1765,-0.0193,17,0.0,0.0,Unknown,0.0,0.0,0.0
RGEN,3,0.4901,0.0,0.0,-0.0198,3,0.0,0.0,Unknown,0.0,0.0,0.0
DASH,4,0.4895,0.0,0.0,-0.021,4,0.4488,0.5652,Consumer Cyclical,86109020160.0,257.23,203.21
HUM,10,0.4894,0.0,0.0,-0.0212,10,0.5927,0.5837,Healthcare,27624214528.0,16.15,228.88
DDD,8,0.4894,0.0,0.0,-0.0212,8,0.0,0.0,Unknown,0.0,0.0,0.0
BLCO,8,0.4894,0.0,0.0,-0.0212,8,0.0,0.0,Unknown,0.0,0.0,0.0
WNC,8,0.4894,0.0,0.0,-0.0212,8,0.0,0.0,Unknown,0.0,0.0,0.0
MTUS,8,0.4894,0.0,0.0,-0.0212,8,0.0,0.0,Unknown,0.0,0.0,0.0
ARDX,4,0.4894,0.0,0.0,-0.0212,4,0.0,0.0,Unknown,0.0,0.0,0.0
EVLV,13,0.4891,0.1538,0.1538,-0.0218,13,0.0,0.0,Unknown,0.0,0.0,0.0
CCIF,3,0.4885,0.0,0.0,-0.0229,3,0.0,0.0,Unknown,0.0,0.0,0.0
ANRO,4,0.4883,0.0,0.0,-0.0234,4,0.0,0.0,Unknown,0.0,0.0,0.0
ZEO,3,0.4883,0.0,0.3333,-0.0234,3,0.0,0.0,Unknown,0.0,0.0,0.0
ZIM,7,0.4873,0.5714,0.0,-0.0255,7,0.0,0.0,Unknown,0.0,0.0,0.0
NKE,9,0.4869,0.3333,0.2222,-0.0262,9,0.4488,0.5652,Consumer Cyclical,91533516800.0,20.6,62.02
EGBN,8,0.4867,0.0,0.125,-0.0265,8,0.0,0.0,Unknown,0.0,0.0,0.0
SMA,13,0.4863,0.2308,0.0769,-0.0275,13,0.0,0.0,Unknown,0.0,0.0,0.0
CB,5,0.4861,0.6,0.4,-0.0278,5,0.3882,0.5556,Financial Services,116804018176.0,14.05,291.46
MDU,27,0.486,0.2222,0.1111,-0.028,27,0.0,0.0,Unknown,0.0,0.0,0.0
HODL,4,0.4858,0.25,0.0,-0.0283,4,0.0,0.0,Unknown,0.0,0.0,0.0
ADTN,23,0.4846,0.2174,0.1304,-0.0309,23,0.0,0.0,Unknown,0.0,0.0,0.0
RDDT,15,0.4846,0.2667,0.2,-0.0308,15,0.0,0.0,Unknown,0.0,0.0,0.0
SKF,3,0.4844,0.0,0.0,-0.0312,3,0.0,0.0,Unknown,0.0,0.0,0.0
TTEK,5,0.4843,0.4,0.6,-0.0313,5,0.0,0.0,Unknown,0.0,0.0,0.0
HVO,3,0.4843,0.0,0.0,-0.0314,3,0.0,0.0,Unknown,0.0,0.0,0.0
JENA,4,0.4841,0.0,0.0,-0.0318,4,0.0,0.0,Unknown,0.0,0.0,0.0
TMDX,11,0.4839,0.0909,0.0,-0.0321,11,0.0,0.0,Unknown,0.0,0.0,0.0
AAMI,3,0.4833,0.3333,0.0,-0.0333,3,0.0,0.0,Unknown,0.0,0.0,0.0
DJT,12,0.4825,0.25,0.0833,-0.035,12,0.0,0.0,Unknown,0.0,0.0,0.0
CBL,3,0.4821,0.0,0.0,-0.0357,3,0.0,0.0,Unknown,0.0,0.0,0.0
HLGN,4,0.4817,0.0,0.0,-0.0365,4,0.0,0.0,Unknown,0.0,0.0,0.0
NGS,6,0.4813,0.3333,0.3333,-0.0375,6,0.0,0.0,Unknown,0.0,0.0,0.0
FTXG,4,0.4813,0.0,0.0,-0.0375,4,0.0,0.0,Unknown,0.0,0.0,0.0
TXG,3,0.4807,0.0,0.0,-0.0386,3,0.0,0.0,Unknown,0.0,0.0,0.0
GATX,7,0.4805,0.0,0.1429,-0.039,7,0.0,0.0,Unknown,0.0,0.0,0.0
YEAR,3,0.4801,0.3333,0.0,-0.0398,3,0.0,0.0,Unknown,0.0,0.0,0.0
ADS,31,0.48,0.2258,0.129,-0.0399,31,0.0,0.0,Unknown,0.0,0.0,0.0
CLFD,3,0.4787,0.0,0.0,-0.0426,3,0.0,0.0,Unknown,0.0,0.0,0.0
DYNF,3,0.4778,0.0,0.0,-0.0444,3,0.0,0.0,Unknown,0.0,0.0,0.0
ITOS,3,0.4775,0.6667,0.3333,-0.045,3,0.0,0.0,Unknown,0.0,0.0,0.0
WM,5,0.4767,0.0,0.0,-0.0467,5,0.5128,0.5687,Industrials,95310340096.0,35.67,236.85
SWK,3,0.4762,0.0,0.0,-0.0476,3,0.5128,0.5687,Industrials,10343677952.0,28.33,66.86
GLBE,4,0.4753,0.5,0.5,-0.0493,4,0.0,0.0,Unknown,0.0,0.0,0.0
TRUG,3,0.4749,0.3333,0.3333,-0.0502,3,0.0,0.0,Unknown,0.0,0.0,0.0
SRM,4,0.4744,0.0,0.0,-0.0512,4,0.0,0.0,Unknown,0.0,0.0,0.0
IXHL,6,0.4742,0.0,0.0,-0.0517,6,0.0,0.0,Unknown,0.0,0.0,0.0
IMCC,6,0.4735,0.1667,0.3333,-0.0531,6,0.0,0.0,Unknown,0.0,0.0,0.0
WTI,17,0.4731,0.2353,0.2353,-0.0539,17,0.0,0.0,Unknown,0.0,0.0,0.0
TIL,5,0.4727,0.4,0.2,-0.0545,5,0.0,0.0,Unknown,0.0,0.0,0.0
NYT,3,0.4712,0.6667,0.0,-0.0576,3,0.0,0.0,Unknown,0.0,0.0,0.0
HOWL,3,0.4708,0.6667,0.3333,-0.0583,3,0.0,0.0,Unknown,0.0,0.0,0.0
BOOM,8,0.4706,0.25,0.0,-0.0587,8,0.0,0.0,Unknown,0.0,0.0,0.0
FLN,4,0.47,0.0,0.0,-0.06,4,0.0,0.0,Unknown,0.0,0.0,0.0
RAMM,3,0.4688,0.0,0.0,-0.0625,3,0.0,0.0,Unknown,0.0,0.0,0.0
HUSA,3,0.4685,0.0,0.0,-0.063,3,0.0,0.0,Unknown,0.0,0.0,0.0
MCS,4,0.468,0.25,0.0,-0.064,4,0.0,0.0,Unknown,0.0,0.0,0.0
XLRE,3,0.4665,0.0,0.0,-0.067,3,0.0,0.0,Unknown,0.0,0.0,0.0
GLXY,4,0.4657,0.0,0.0,-0.0687,4,0.0,0.0,Unknown,0.0,0.0,0.0
LPL,13,0.4654,0.3846,0.0,-0.0692,13,0.0,0.0,Unknown,0.0,0.0,0.0
HIVE,13,0.4628,0.3077,0.0,-0.0744,13,0.0,0.0,Unknown,0.0,0.0,0.0
ARB,3,0.4612,0.0,0.0,-0.0775,3,0.0,0.0,Unknown,0.0,0.0,0.0
BEAM,3,0.4562,0.0,0.0,-0.0875,3,0.0,0.0,Unknown,0.0,0.0,0.0
IMUX,3,0.4536,0.3333,0.0,-0.0928,3,0.0,0.0,Unknown,0.0,0.0,0.0
ATR,4,0.4531,0.5,0.25,-0.0938,4,0.0,0.0,Unknown,0.0,0.0,0.0
MLAB,3,0.4528,0.6667,0.3333,-0.0944,3,0.0,0.0,Unknown,0.0,0.0,0.0
MEG,6,0.45,0.0,0.0,-0.1,6,0.0,0.0,Unknown,0.0,0.0,0.0
KIM,3,0.45,0.6667,0.0,-0.1,3,0.3795,0.5445,Real Estate,14406658048.0,28.02,21.3
VIPS,3,0.45,0.0,0.0,-0.1,3,0.0,0.0,Unknown,0.0,0.0,0.0
AXIL,3,0.45,0.0,0.0,-0.1,3,0.0,0.0,Unknown,0.0,0.0,0.0
